Screen_Taps,Notifications_Clicked,Hour_of_Day,Total_Sessions_Today,hour,day_of_week,is_weekend,Rolling_Avg_Duration,User_Avg_Duration,User_Total_Duration,User_Session_Count,App_Popularity_Rank,Duration_Per_Session,User_ID_Encoded,App_Name_Encoded,Day_of_Week_Encoded,Previous_App_Used_Encoded,Log_Duration
166,3,4,6,4,5,1,22.37333333333333,9.215454545454547,101.37,11,1.0,1.4757142857142858,97,4,2,8,2.4274540750399147
279,1,0,9,0,2,0,9.06,10.64,180.88,17,7.0,0.747,162,5,6,7,2.136530508663963
248,2,9,10,9,2,0,14.450000000000001,10.6175,169.88,16,1.0,1.7381818181818183,189,3,6,3,3.0017143452315382
226,2,17,3,17,5,1,12.826666666666666,15.895999999999997,79.47999999999999,5,1.0,3.1925,39,4,2,4,2.6224923127405635
298,3,4,6,4,6,1,16.37333333333333,9.955714285714285,69.69,7,2.0,0.8971428571428571,182,0,3,6,1.9851308622085946
258,1,6,7,6,1,0,12.413333333333332,12.600999999999999,126.00999999999999,10,3.0,3.28375,185,6,5,8,3.305787196857497
296,0,0,7,0,3,0,20.87333333333333,13.104285714285714,183.46,14,3.0,1.85875,112,6,4,5,2.7644305345383176
213,5,23,7,23,5,1,20.10333333333333,11.667,116.67,10,4.0,5.2425,150,2,2,8,3.7598037924506347
260,0,1,9,1,1,0,10.066666666666668,10.055,120.66,12,7.0,2.435,154,5,5,8,3.232778730037192
62,0,12,7,12,1,0,16.45,8.374444444444444,75.37,9,1.0,3.15875,164,4,5,6,3.2684276036974484
236,1,7,6,7,5,1,11.51,10.960769230769232,142.49,13,6.0,3.3757142857142854,99,1,2,6,3.2039652121324464
38,1,5,5,5,0,0,11.846666666666666,10.117142857142856,70.82,7,6.0,0.01,70,1,1,4,0.05826890812397583
157,1,15,5,15,6,1,4.333333333333333,10.141538461538461,131.84,13,5.0,1.67,80,7,3,1,2.3997118037247684
250,1,11,6,11,1,0,10.44,9.072999999999999,90.72999999999999,10,2.0,2.017142857142857,6,0,5,4,2.716018370751387
66,3,3,7,3,6,1,7.253333333333334,10.922857142857143,152.92000000000002,14,5.0,0.515,113,7,3,7,1.6331544390514163
193,3,5,7,5,2,0,20.45,10.286666666666667,123.44,12,1.0,0.42875,178,4,6,6,1.488399584057044
224,2,19,6,19,1,0,15.266666666666667,9.925999999999998,99.25999999999999,10,1.0,0.4114285714285714,181,4,5,3,1.355835153635182
57,0,13,6,13,5,1,3.546666666666667,10.117142857142856,70.82,7,1.0,0.3828571428571429,70,4,2,1,1.3029127521808395
117,2,9,8,9,3,0,8.343333333333334,8.43,126.45,15,4.0,0.29555555555555557,118,2,4,3,1.297463147413275
35,2,13,6,13,0,0,4.76,8.208888888888888,73.88,9,1.0,0.24285714285714285,91,3,1,5,0.9932517730102834
261,2,21,7,21,3,0,10.969999999999999,10.303333333333335,154.55,15,1.0,0.3025,42,4,4,3,1.2296405510745136
50,5,14,5,14,4,0,22.73,17.544999999999998,105.27,6,1.0,4.635,29,4,0,6,3.3607225490964368
143,3,11,6,11,3,0,3.3166666666666664,12.152499999999998,145.82999999999998,12,3.0,0.55,137,6,4,0,1.5789787049493917
258,3,1,7,1,1,0,7.34,8.915000000000001,89.15,10,6.0,1.1475,46,1,5,1,2.3204250111223765
83,1,16,3,16,5,1,7.19,8.812857142857142,61.69,7,2.0,3.645,155,0,2,4,2.7459880404426023
299,0,16,4,16,5,1,14.556666666666667,11.616363636363637,127.78,11,4.0,6.378,50,2,2,5,3.4931686602009657
276,5,5,10,5,4,0,10.459999999999999,8.762857142857143,122.68,14,2.0,0.10454545454545454,187,0,0,7,0.7654678421395714
31,3,22,3,22,3,0,5.013333333333333,9.332307692307692,121.32,13,3.0,1.9525,26,6,4,8,2.175887439948088
223,2,6,4,6,3,0,13.456666666666665,13.424999999999999,80.55,6,5.0,1.546,168,7,4,8,2.166765369851511
55,3,5,7,5,0,0,8.026666666666666,12.152499999999998,145.82999999999998,12,2.0,2.35125,137,0,1,7,2.9861868607104594
50,1,22,8,22,4,0,6.13,10.08357142857143,141.17000000000002,14,1.0,0.5233333333333333,12,4,0,5,1.7422190236679187
105,5,18,3,18,2,0,8.253333333333332,8.040000000000001,48.24,6,1.0,3.5875,117,3,6,1,2.731115474033206
267,2,0,10,0,6,1,6.543333333333333,7.586153846153847,98.62,13,3.0,0.01,14,6,3,3,0.10436001532424286
264,4,18,2,18,3,0,4.875,7.628333333333333,45.769999999999996,6,2.0,2.5733333333333333,132,0,4,7,2.165619237920888
65,5,13,9,13,2,0,15.103333333333333,9.9025,118.83,12,4.0,1.283,61,2,6,5,2.626840145676667
53,1,11,6,11,0,0,7.656666666666666,7.911111111111111,71.2,9,7.0,2.882857142857143,100,5,1,3,3.05305734017326
211,1,2,3,2,5,1,5.623333333333334,5.795714285714285,40.57,7,4.0,3.285,173,2,2,0,2.6490076604684267
208,1,17,6,17,1,0,8.95,7.391666666666666,88.69999999999999,12,5.0,1.1585714285714286,120,7,5,8,2.209372711271867
196,0,3,9,3,3,0,15.56,10.7,160.5,15,7.0,1.494,133,5,4,7,2.768831673362069
223,4,12,7,12,5,1,7.706666666666666,11.947777777777778,107.53,9,4.0,1.89125,83,2,2,5,2.7806808921371178
71,2,4,8,4,3,0,28.099999999999998,13.104285714285714,183.46,14,1.0,2.5444444444444443,112,4,4,7,3.1738784589374647
25,5,5,6,5,5,1,14.213333333333333,15.09375,120.75,8,3.0,1.532857142857143,11,6,2,0,2.462149662665384
12,2,21,8,21,3,0,13.61,7.393571428571428,103.50999999999999,14,1.0,0.12222222222222223,158,4,4,5,0.7419373447293773
287,3,20,5,20,0,0,3.823333333333334,6.095000000000001,60.95,10,7.0,0.525,141,5,1,4,1.423108334242607
174,5,14,4,14,2,0,10.516666666666667,5.795714285714285,40.57,7,1.0,3.4219999999999997,173,3,6,3,2.8964642718953217
210,5,4,5,4,2,0,8.496666666666668,12.331111111111111,110.98,9,1.0,1.9749999999999999,67,3,6,5,2.553343811341229
40,2,22,5,22,6,1,12.893333333333333,7.721428571428571,54.05,7,1.0,2.651666666666667,192,3,3,3,2.827905162910489
51,5,18,10,18,1,0,12.479999999999999,11.380714285714285,159.32999999999998,14,5.0,1.469090909090909,152,7,5,6,2.842581094059816
33,2,0,3,0,5,1,6.1000000000000005,3.771666666666667,22.630000000000003,6,7.0,1.8875,34,5,2,5,2.145931282948669
205,4,19,5,19,5,1,3.3233333333333337,4.602222222222222,41.42,9,1.0,0.315,145,3,2,5,1.0612565021243405
146,2,3,7,3,2,0,17.47,11.4475,137.37,12,4.0,2.13,98,2,6,0,2.8925915146344776
204,0,1,6,1,6,1,10.24,7.721428571428571,54.05,7,1.0,0.7385714285714285,192,4,3,4,1.8196988379172963
141,4,18,9,18,6,1,11.023333333333333,5.105,91.89,18,7.0,1.01,93,5,3,5,2.4069451083182885
279,5,22,6,22,0,0,8.536666666666667,6.314615384615385,82.09,13,1.0,0.48142857142857143,175,4,1,8,1.4747630091074988
20,0,4,3,4,6,1,9.656666666666666,10.857777777777777,97.72,9,7.0,1.61,138,5,3,5,2.0068708488450007
214,0,12,4,12,2,0,20.336666666666662,15.633333333333333,93.8,6,4.0,3.2479999999999998,134,2,6,4,2.847232265235547
205,4,8,8,8,5,1,6.4366666666666665,10.591666666666667,127.10000000000001,12,1.0,0.75,107,4,2,0,2.0476928433652555
239,2,3,6,3,5,1,10.553333333333333,11.245000000000001,157.43,14,4.0,0.8828571428571428,86,2,2,7,1.9712993830601326
76,5,2,8,2,4,0,13.096666666666666,7.7139999999999995,115.71,15,4.0,0.4722222222222222,159,2,0,5,1.6582280766035322
196,0,17,5,17,2,0,14.669999999999996,11.253,112.53,10,2.0,0.5266666666666667,188,0,6,3,1.425515074273172
297,3,19,9,19,2,0,2.0,10.08357142857143,141.17000000000002,14,6.0,0.057999999999999996,12,1,6,5,0.4574248470388754
272,0,16,4,16,3,0,9.523333333333333,5.593333333333334,33.56,6,2.0,0.194,72,0,4,5,0.6780335427498971
125,0,18,8,18,3,0,16.78,15.448,231.72,15,5.0,3.378888888888889,47,7,4,5,3.447126313550555
35,4,4,3,4,3,0,3.433333333333333,7.628333333333333,45.769999999999996,6,3.0,0.1375,132,6,4,0,0.43825493093115525
282,1,14,4,14,3,0,14.743333333333332,10.286,102.86,10,2.0,1.7600000000000002,196,0,4,0,2.2823823856765264
29,3,18,5,18,1,0,7.5633333333333335,10.286,102.86,10,1.0,0.105,196,3,5,0,0.48858001481867086
83,2,7,8,7,3,0,10.256666666666666,8.374444444444444,75.37,9,1.0,0.11666666666666667,164,4,4,5,0.7178397931503167
28,2,20,6,20,3,0,5.37,9.026666666666666,81.24,9,3.0,0.6342857142857143,172,6,4,3,1.6937790608678513
21,4,16,4,16,4,0,3.0766666666666667,7.628333333333333,45.769999999999996,6,6.0,0.192,132,1,0,7,0.6729444732424258
94,3,9,7,9,3,0,21.27,17.211666666666666,206.54,12,2.0,5.46,28,0,4,8,3.799525974201
70,3,15,9,15,6,1,12.796666666666665,13.104285714285714,183.46,14,3.0,0.062,112,6,3,5,0.4824261492442927
296,0,18,7,18,4,0,12.693333333333333,8.797142857142857,123.16,14,6.0,1.19125,139,1,0,5,2.354228326145884
188,5,1,12,1,4,0,9.54,11.438571428571427,160.14,14,5.0,1.136923076923077,119,7,0,6,2.758743315417728
224,4,6,11,6,4,0,11.666666666666666,6.029333333333333,90.44,15,4.0,1.7741666666666667,0,2,0,3,3.1041381473977774
16,1,13,4,13,2,0,13.023333333333333,9.332307692307692,121.32,13,1.0,4.854,26,3,6,7,3.2296179214001026
18,0,8,10,8,1,0,6.343333333333334,8.867333333333333,133.01,15,7.0,0.57,176,5,5,3,1.9837562915454279
268,1,9,10,9,2,0,14.946666666666667,10.318333333333333,123.82000000000001,12,3.0,1.479090909090909,94,6,6,8,2.848970892158587
228,1,16,7,16,1,0,4.723333333333335,14.847,148.47,10,1.0,1.1825,35,3,5,4,2.347558458636777
43,0,21,5,21,1,0,12.25333333333333,9.332307692307692,121.32,13,1.0,0.7799999999999999,26,3,5,4,1.7369512327330598
278,2,12,8,12,3,0,2.3000000000000003,7.663333333333333,137.94,18,6.0,0.49222222222222217,130,1,4,4,1.6919391339458438
282,3,23,6,23,1,0,11.296666666666665,13.8275,221.24,16,5.0,1.8571428571428572,109,7,5,8,2.6390573296152584
97,0,4,6,4,6,1,13.466666666666667,15.995384615384616,207.94,13,6.0,0.22714285714285715,74,1,3,0,0.9516578757114462
53,4,5,7,5,0,0,13.266666666666666,10.464166666666666,125.57,12,2.0,2.58875,17,0,1,5,3.0777729838902004
44,0,11,8,11,1,0,20.636666666666667,17.211666666666666,206.54,12,1.0,1.5677777777777777,28,3,5,0,2.715356776284648
20,5,17,7,17,6,1,12.1,9.215454545454547,101.37,11,6.0,1.075,97,1,3,5,2.2617630984737906
245,1,11,6,11,0,0,9.626666666666665,10.379999999999999,72.66,7,3.0,2.2914285714285714,71,6,1,3,2.8355635214011694
144,5,19,9,19,0,0,3.0733333333333337,7.393571428571428,103.50999999999999,14,6.0,0.379,158,1,1,5,1.5665304114228238
179,2,10,4,10,2,0,28.036666666666665,11.116999999999999,111.16999999999999,10,2.0,0.828,121,0,6,8,1.6370530794670737
283,3,8,5,8,2,0,10.283333333333333,5.795714285714285,40.57,7,1.0,0.09999999999999999,173,3,6,4,0.4700036292457356
148,0,3,6,3,2,0,9.706666666666667,7.898999999999999,78.99,10,5.0,0.6428571428571429,180,7,6,8,1.7047480922384253
125,1,23,5,23,0,0,9.49,13.94375,111.55,8,1.0,4.281666666666667,84,4,1,1,3.2842889634164325
81,1,10,8,10,4,0,15.043333333333335,10.286666666666667,123.44,12,5.0,0.8755555555555555,178,7,0,5,2.1838015570040783
204,2,14,10,14,0,0,8.763333333333334,10.64,180.88,17,3.0,0.07181818181818182,162,6,1,6,0.5822156198526636
136,5,10,12,10,2,0,16.169999999999998,10.581764705882353,179.89000000000001,17,4.0,0.08,142,2,6,3,0.712949807856125
275,4,6,7,6,4,0,5.026666666666666,9.885454545454545,108.74,11,2.0,0.27125,197,0,0,7,1.1537315878891892
100,3,16,7,16,6,1,2.1133333333333333,9.925999999999998,99.25999999999999,10,5.0,0.21375,181,7,3,5,0.9969486348916095
203,3,9,10,9,0,0,12.676666666666668,8.684375,138.95,16,1.0,0.29454545454545455,76,3,1,5,1.4445632692438664
202,0,15,7,15,2,0,7.72,12.285,171.99,14,1.0,0.1175,171,3,6,8,0.6626879730752367
204,5,20,4,20,1,0,8.02,10.857777777777777,97.72,9,1.0,2.69,138,4,5,6,2.670694414558441
135,1,1,5,1,2,0,16.416666666666668,10.741428571428571,75.19,7,1.0,3.5666666666666664,2,4,6,3,3.109060958860994
28,0,20,11,20,6,1,3.3166666666666664,10.64,180.88,17,3.0,0.14083333333333334,162,6,3,7,0.9895411936137477
55,0,22,10,22,6,1,2.6933333333333334,10.08357142857143,141.17000000000002,14,1.0,0.25363636363636366,12,3,3,1,1.332366019094335
154,5,17,10,17,1,0,10.67,9.9025,118.83,12,1.0,0.7663636363636364,61,3,5,3,2.243896096645366
288,4,2,4,2,4,0,2.7866666666666666,14.809999999999999,74.05,5,7.0,0.808,77,5,0,1,1.6174060820832772
280,4,20,8,20,5,1,7.466666666666668,12.285,171.99,14,3.0,0.2777777777777778,171,6,2,4,1.252762968495368
48,5,11,8,11,3,0,7.603333333333334,6.9510000000000005,69.51,10,1.0,0.2888888888888889,111,4,4,1,1.2809338454620642
71,4,10,7,10,3,0,5.753333333333333,4.231111111111111,38.08,9,5.0,0.05,90,7,4,7,0.33647223662121284
170,4,1,5,1,2,0,1.6933333333333334,4.147142857142858,29.03,7,1.0,0.085,40,4,6,1,0.41210965082683293
76,5,18,11,18,6,1,9.979999999999999,9.9025,118.83,12,5.0,0.7233333333333333,61,7,3,4,2.2700619012884857
15,0,2,9,2,4,0,12.476666666666668,10.745000000000001,150.43,14,7.0,0.21800000000000003,174,5,0,6,1.1568811967920856
160,1,6,12,6,6,1,7.770000000000002,8.568823529411766,145.67000000000002,17,1.0,0.09076923076923077,135,4,3,6,0.7793248768009975
183,0,6,9,6,3,0,9.256666666666668,10.286666666666667,123.44,12,1.0,1.6460000000000001,178,3,4,8,2.859912550411456
68,4,12,5,12,0,0,5.476666666666667,6.417,64.17,10,2.0,2.5116666666666667,73,0,1,6,2.776954179749421
70,4,20,9,20,3,0,2.84,7.663333333333333,137.94,18,3.0,0.217,130,6,4,1,1.1537315878891892
80,2,6,4,6,6,1,9.263333333333332,8.43,67.44,8,1.0,0.394,108,3,3,5,1.0885619528146082
12,5,2,4,2,1,0,14.5,9.296,46.48,5,5.0,1.984,143,7,5,7,2.3905959703167587
58,0,2,7,2,6,1,7.3,10.260909090909092,112.87,11,1.0,1.07875,124,3,3,1,2.264883225810034
139,3,11,7,11,6,1,6.706666666666666,8.670833333333333,104.05,12,7.0,1.5075,190,5,3,6,2.569554123848285
251,5,19,8,19,0,0,19.13333333333333,11.667,116.67,10,3.0,1.1966666666666665,150,6,1,3,2.465553921272185
100,3,17,2,17,0,0,10.795,6.748333333333334,40.49,6,1.0,1.5199999999999998,105,3,1,4,1.715598108262491
43,0,1,5,1,5,1,12.376666666666667,13.901111111111112,125.11,9,1.0,1.4983333333333333,15,3,2,6,2.301584592660462
196,1,4,3,4,3,0,4.22,6.296,31.48,5,1.0,1.68,114,3,4,6,2.0438143640366846
250,1,2,7,2,4,0,7.429999999999997,13.8275,221.24,16,5.0,1.13375,109,7,0,8,2.309560706730471
109,1,15,6,15,5,1,9.01,10.141538461538461,131.84,13,1.0,2.2857142857142856,80,3,2,8,2.833213344056216
56,0,13,6,13,1,0,7.026666666666667,4.602222222222222,41.42,9,3.0,1.8542857142857143,145,6,5,4,2.637627736805664
103,0,13,8,13,5,1,19.766666666666666,11.925263157894737,226.57999999999998,19,1.0,4.524444444444445,75,4,2,3,3.7309806301325716
204,4,12,7,12,6,1,13.569999999999999,7.911111111111111,71.2,9,4.0,2.41625,100,2,3,6,3.012097627640255
235,5,21,5,21,1,0,19.12,11.116999999999999,111.16999999999999,10,1.0,0.7183333333333333,121,3,5,0,1.6695918352538472
48,4,8,6,8,6,1,6.033333333333334,10.408333333333333,124.9,12,7.0,0.12714285714285714,51,5,3,8,0.636576829071551
49,3,20,7,20,1,0,2.4499999999999997,7.1054545454545455,78.16,11,5.0,0.16,63,7,5,0,0.8241754429663495
175,2,15,7,15,4,0,9.199999999999998,7.075454545454545,77.83,11,4.0,0.67375,52,2,0,7,1.8547342683894432
23,3,2,11,2,6,1,13.613333333333335,11.380714285714285,159.32999999999998,14,6.0,0.5466666666666666,152,1,3,8,2.0228711901914416
151,3,23,13,23,0,0,13.836666666666666,10.581764705882353,179.89000000000001,17,1.0,0.42928571428571427,142,4,1,3,1.9473377010464987
281,5,22,8,22,2,0,14.64,10.736666666666666,96.63,9,1.0,3.4633333333333334,55,3,6,4,3.471034341250935
73,1,4,10,4,3,0,15.556666666666667,10.7,160.5,15,2.0,0.34727272727272723,133,0,4,6,1.572773928062509
100,2,1,10,1,5,1,15.343333333333334,13.104285714285714,183.46,14,4.0,2.0463636363636364,112,2,2,7,3.157425862551978
247,5,6,5,6,6,1,4.086666666666667,5.72,40.04,7,5.0,0.7233333333333333,56,7,3,4,1.6752256529721032
128,5,4,8,4,1,0,1.843333333333333,9.925999999999998,99.25999999999999,10,5.0,0.10444444444444444,181,7,5,8,0.6626879730752367
228,0,7,4,7,5,1,7.293333333333334,6.457142857142857,45.2,7,1.0,2.248,38,3,2,5,2.50470927708418
248,5,4,8,4,6,1,8.66,10.303333333333335,154.55,15,6.0,2.408888888888889,42,1,3,5,3.121483478859551
130,3,13,7,13,1,0,10.896666666666668,10.960769230769232,142.49,13,6.0,0.08375,99,1,5,1,0.5128236264286636
10,4,2,6,2,1,0,20.996666666666666,13.512,135.12,10,6.0,3.9057142857142857,45,1,5,8,3.3442742342625342
176,1,12,4,12,3,0,12.776666666666666,9.974444444444444,89.77,9,1.0,1.212,60,3,4,3,1.9544450515051506
151,1,17,6,17,4,0,17.113333333333333,13.901111111111112,125.11,9,2.0,4.132857142857143,15,0,0,4,3.3988613218646075
17,5,18,8,18,2,0,18.746666666666666,12.152499999999998,145.82999999999998,12,1.0,3.731111111111111,137,3,6,0,3.5432754802551445
151,5,3,5,3,1,0,3.8233333333333337,9.616363636363637,105.78,11,1.0,1.7933333333333332,116,4,5,1,2.464703942470481
197,3,17,9,17,1,0,11.686666666666667,10.904666666666666,163.57,15,1.0,0.9019999999999999,16,3,5,6,2.3045830956567186
260,4,17,9,17,0,0,11.040000000000001,10.303333333333335,154.55,15,1.0,0.9019999999999999,42,3,1,1,2.3045830956567186
105,3,11,8,11,1,0,17.54,11.4475,137.37,12,2.0,0.7488888888888889,98,0,5,3,2.0464016876016355
221,0,4,8,4,2,0,13.160000000000002,10.922857142857143,152.92000000000002,14,1.0,2.2911111111111113,113,4,6,8,3.073618812211062
162,3,11,7,11,5,1,3.81,6.314615384615385,82.09,13,7.0,0.1625,175,5,2,5,0.8329091229351039
189,3,0,4,0,2,0,7.066666666666667,14.256,71.28,5,6.0,0.442,18,1,6,8,1.1662709371419244
227,1,19,6,19,5,1,11.22,9.571428571428571,67.0,7,1.0,0.10285714285714286,115,4,2,1,0.5423242908253616
152,4,18,7,18,6,1,6.419999999999999,9.256,92.56,10,3.0,1.655,4,6,3,7,2.6560549059838294
203,5,23,6,23,3,0,30.983333333333334,15.506363636363636,170.57,11,2.0,1.6342857142857141,23,0,4,8,2.5209170873110334
70,4,20,11,20,4,0,9.980000000000002,10.6175,169.88,16,6.0,0.034999999999999996,189,1,0,4,0.3506568716131693
272,3,11,4,11,2,0,15.206666666666665,15.895999999999997,79.47999999999999,5,7.0,4.922,39,5,6,5,3.242982900211434
74,4,12,8,12,1,0,6.213333333333334,10.024545454545455,110.27000000000001,11,4.0,0.15222222222222223,195,2,5,1,0.8628899551470398
298,5,16,6,16,0,0,11.389999999999999,9.332307692307692,121.32,13,7.0,0.7457142857142857,26,5,1,4,1.827769906751088
60,3,14,12,14,4,0,8.08,10.64,180.88,17,1.0,1.673846153846154,162,3,0,7,3.1250046092581303
117,3,17,11,17,6,1,6.84,8.867333333333333,133.01,15,2.0,0.4891666666666667,176,0,3,6,1.927164106234258
18,0,1,7,1,4,0,9.22,9.072999999999999,90.72999999999999,10,5.0,0.7475,6,7,0,0,1.943048916774281
133,0,11,13,11,6,1,9.583333333333334,10.64,180.88,17,1.0,0.37857142857142856,162,4,3,4,1.840549633397487
101,0,13,11,13,2,0,8.303333333333335,13.104285714285714,183.46,14,4.0,0.14833333333333334,112,2,6,3,1.0224509277025458
82,4,7,7,7,6,1,9.203333333333335,9.825714285714286,68.78,7,5.0,0.66,7,7,3,0,1.8373699804801074
22,1,22,8,22,0,0,9.626666666666667,6.143636363636364,67.58,11,1.0,1.8411111111111111,24,4,1,0,2.8661929021990056
267,4,21,5,21,4,0,5.656666666666666,5.331,53.31,10,2.0,0.775,65,0,0,8,1.7316555451583495
33,2,20,5,20,3,0,4.503333333333333,9.974444444444444,89.77,9,1.0,0.8866666666666667,60,4,4,4,1.843719208158766
262,5,1,8,1,0,0,8.093333333333334,8.915000000000001,89.15,10,1.0,1.0366666666666666,46,4,1,1,2.3350522831315472
86,1,16,3,16,1,0,7.493333333333333,11.928571428571429,83.5,7,4.0,2.79,95,2,5,4,2.498151876538021
206,1,20,8,20,4,0,6.239999999999999,7.1054545454545455,78.16,11,4.0,1.3522222222222222,63,2,0,8,2.5779415157551897
174,5,14,6,14,0,0,6.463333333333334,8.822307692307692,114.69,13,7.0,2.254285714285714,8,5,1,1,2.82018770103906
294,0,16,7,16,0,0,5.41,9.218461538461538,119.84,13,1.0,1.235,177,4,1,3,2.3869262414277967
118,4,5,7,5,5,1,7.746666666666667,11.381111111111112,102.43,9,6.0,1.23875,44,1,2,7,2.3896797998449792
129,5,20,8,20,6,1,9.660000000000002,10.960769230769232,142.49,13,4.0,0.52,99,2,3,1,1.7369512327330598
219,0,20,7,20,4,0,10.493333333333334,10.141538461538461,131.84,13,7.0,0.6825,80,5,0,4,1.8656293177945105
30,5,0,9,0,3,0,3.3333333333333335,12.285,171.99,14,6.0,0.6559999999999999,171,1,4,7,2.0228711901914416
242,5,16,6,16,4,0,27.110000000000003,13.097142857142858,183.36,14,1.0,6.87,193,3,0,5,3.893655348069961
165,1,10,9,10,3,0,10.463333333333333,8.43,126.45,15,1.0,1.206,118,4,4,3,2.569554123848285
154,3,11,8,11,0,0,14.000000000000002,7.41,96.33,13,3.0,0.030000000000000002,57,6,1,7,0.2390169004704999
228,5,22,6,22,5,1,6.213333333333334,6.417,64.17,10,3.0,0.42142857142857143,73,6,2,0,1.3737155789130304
103,2,18,4,18,0,0,12.533333333333333,12.48375,99.87,8,6.0,4.33,148,1,1,4,3.120159851929043
300,2,9,8,9,3,0,6.636666666666664,9.215454545454547,101.37,11,4.0,0.10888888888888888,97,2,4,1,0.6830968447064438
105,1,20,7,20,4,0,6.803333333333334,6.417,64.17,10,1.0,0.29875,73,3,0,7,1.2208299213923588
272,3,17,8,17,4,0,12.133333333333333,11.180769230769231,145.35,13,3.0,0.14333333333333334,33,6,0,1,0.8285518175661483
54,3,10,10,10,4,0,9.233333333333334,12.285,171.99,14,7.0,1.6945454545454546,171,5,0,1,2.97756830292632
73,2,12,8,12,4,0,6.94,11.259,112.59,10,1.0,1.1777777777777778,64,4,0,5,2.451005098112319
136,2,11,9,11,5,1,19.396666666666665,12.152499999999998,145.82999999999998,12,5.0,0.58,137,7,2,4,1.9169226121820608
153,2,22,7,22,3,0,19.996666666666666,13.097142857142858,183.36,14,1.0,0.09375,193,4,4,4,0.5596157879354227
294,3,19,7,19,0,0,6.246666666666667,5.8525,46.82,8,1.0,0.83375,126,4,1,4,2.0373166153791646
128,3,18,9,18,4,0,15.959999999999999,12.940666666666665,194.10999999999999,15,3.0,3.147,199,6,0,0,3.4803165861147543
226,3,4,9,4,4,0,13.13,10.960769230769232,142.49,13,1.0,3.404,99,4,0,3,3.5564902660681907
22,3,3,9,3,4,0,9.806666666666667,11.261538461538462,146.4,13,5.0,0.32599999999999996,48,7,0,6,1.449269160281279
128,3,2,5,2,0,0,9.753333333333332,7.8870000000000005,78.87,10,6.0,2.8666666666666667,184,1,1,4,2.9014215940827497
189,4,0,6,0,6,1,10.020000000000001,11.902,178.53,15,1.0,1.3828571428571428,89,4,3,8,2.3683728335320486
175,0,23,7,23,5,1,5.386666666666667,7.391666666666666,88.69999999999999,12,1.0,0.79625,120,4,2,8,1.9974177062012453
268,1,1,11,1,3,0,13.306666666666667,8.684375,138.95,16,6.0,1.4308333333333334,76,1,4,4,2.89977188240808
197,3,9,4,9,4,0,9.536666666666667,13.824285714285717,96.77000000000001,7,2.0,0.742,104,0,0,1,1.5496879080283263
82,3,9,9,9,1,0,7.893333333333334,7.7139999999999995,115.71,15,2.0,0.9640000000000001,159,0,5,3,2.364620483913498
285,5,21,5,21,0,0,6.863333333333333,7.905,63.24,8,5.0,0.2733333333333333,66,7,1,7,0.9707789171582246
248,1,5,12,5,1,0,6.956666666666667,10.6175,169.88,16,1.0,0.10230769230769231,189,3,5,1,0.8458682675776092
284,4,20,6,20,6,1,19.64,11.20142857142857,78.41,7,3.0,5.112857142857143,102,6,3,8,3.605226069116683
187,2,6,8,6,0,0,4.64,9.885454545454545,108.74,11,3.0,0.39111111111111113,197,6,1,0,1.5085119938441396
29,5,11,6,11,2,0,8.016666666666667,13.265,132.65,10,2.0,2.025714285714286,167,0,6,7,2.719978771967484
223,4,12,6,12,3,0,2.986666666666667,5.227777777777778,47.05,9,7.0,0.5128571428571428,25,5,4,5,1.5238800240724537
283,4,1,10,1,2,0,5.846666666666668,7.7139999999999995,115.71,15,1.0,0.3318181818181818,159,3,6,0,1.536867219599265
210,5,0,5,0,1,0,7.946666666666666,10.857777777777777,97.72,9,1.0,0.6583333333333333,138,4,5,5,1.599387576580599
162,2,15,3,15,0,0,16.736666666666668,13.317272727272725,146.48999999999998,11,1.0,2.9,151,4,1,4,2.533696813957432
173,0,16,7,16,5,1,12.786666666666667,7.52,67.67999999999999,9,1.0,3.89375,123,4,2,3,3.4704124506836282
83,3,23,8,23,2,0,8.066666666666666,10.141538461538461,131.84,13,3.0,0.30444444444444446,80,6,6,6,1.3190856114264407
299,0,1,7,1,4,0,5.223333333333334,7.436,74.36,10,4.0,1.24125,179,2,0,0,2.391511302188447
77,3,16,9,16,1,0,7.03,10.024545454545455,110.27000000000001,11,3.0,0.845,195,6,5,3,2.2460147415056513
272,1,4,7,4,4,0,9.770000000000001,11.902,178.53,15,1.0,2.02625,89,4,0,5,2.845490610223448
94,3,20,2,20,3,0,15.889999999999999,14.073333333333334,126.66000000000001,9,1.0,7.913333333333333,128,3,4,4,3.2084213669643415
14,3,8,6,8,4,0,6.873333333333334,10.286,102.86,10,5.0,1.5985714285714285,196,7,0,4,2.50061594349318
33,5,16,14,16,3,0,10.026666666666667,10.64,180.88,17,6.0,0.20133333333333334,162,1,4,5,1.3912819026309295
76,1,22,5,22,5,1,5.390000000000001,7.942857142857143,55.6,7,6.0,1.5966666666666667,58,1,2,1,2.3589654264301534
275,3,23,8,23,5,1,8.073333333333332,13.8275,221.24,16,3.0,0.23888888888888887,109,6,2,8,1.1474024528375417
159,4,9,8,9,4,0,10.586666666666666,8.797142857142857,123.16,14,3.0,0.24333333333333332,139,6,0,1,1.160020916796753
175,2,7,8,7,1,0,12.296666666666667,12.600999999999999,126.00999999999999,10,1.0,0.35444444444444445,185,4,5,7,1.4327007339340463
253,2,12,10,12,6,1,7.8833333333333355,9.873333333333333,148.1,15,2.0,0.7563636363636363,170,0,3,6,2.2321626286974996
